id	length	trigger_refs	text
308	844	0	　　　　<0E>ｙ　　　　　　<04>（０，５，０）　－＞　（－３，０，０）－＞　（０，－５，０）　－＞\n　　　　<0E>│　　　<07>ｚ　　　\n　　　　<0E>│　　<07>／　　　<04>（３，０，０）　－＞　（０，０，３）　－＞　（－３，０，０）　－＞\n　　　　<0E>│　<07>／　　　　　\n　　　　<0E>│<07>／　　　　　<04>（０，０，－３）－＞　（３，０，０）　－＞　（０，５，０）　　－＞　\n<08>ｘ───<04>┼<08>────　　　　\n　　　　<0E>│　　　　　　<04>（０，０，３）　－＞　（０，－５，０）－＞　（０，０，－３）　－＞　（０，５，０）\n　　　　<0E>│\n　　　　<0E>│　　　　　　　<04>한　붓을　이용해　이것을　그린다면，　나타나는　것은　무엇일까？　
309	817	0	<13><04>도쿄도의 어느 거리, 맨투맨을 입은 이가 내게 말하길..\n<13><1C>'이곳은 위험해요. 사실 저도 한국인입니다. 이걸 보시죠.'\n<13><04>『<08>혼세에　태어난　영웅이　말에서　떨어졌다．\n<13><08>　다시아의　별이　졌다．소위스　은행이　무너　\n<13><08>　졌다．민도인의　사텔스　폭격기가　아그마를　　\n<13><08>　뿌리고，　체초제가　숲을　망친다．전격젼이　　\n<13><08>　벌어질　것이다．롱중몽을　깨부숴　카랭크를　　\n<13><08>　당기고　세상의　멸망을　늦추어야　한다！！<04>』\n<13><1C>'회문 단어가 되는 것을 교묘하게 방해한 <1F>엄마 혹은 아들을 찾으세요.\n<13><1C> 그리고 범인들 끼리 모아놓고 다시 조합하시면,\n<13><1C> 제가 하고 싶었던 말을 이해하실 겁니다.'
310	603	0	<04>처┃녀┃궁┃보┃병┃궁\n<04>━╋━╋━╋━╋━╋━\n<04>사┃자┃궁┃쌍┃아┃궁\n<04>━╋━╋━╋━╋━╋━　　정신을 차렸을 때 우리는 이미 <19>약자<04>가 된 후였다.\n<04>천┃갈┃궁┃쌍┃어┃궁　　궁수는 <19>기호<04>에 맞는 무기를 들었고, 시위는 당겨졌다.\n<04>━╋━╋━╋━╋━╋━\n<04>백┃양┃궁┃금┃우┃궁　　<1B>화살의 경로<04>를 따라가면 나오는 것　＝　<08>？\n<04>━╋━╋━╋━╋━╋━\n<04>거┃해┃궁┃천┃칭┃궁\n<04>━╋━╋━╋━╋━╋━\n<04>인┃마┃궁┃마┃갈┃궁
311	1238	0	<15>┏━━━━┓<06>폰의공<15>┏━━━━┓<06>격방향<15>┏━━━━┓<06>은국룰<15>┏━━━━┓<06>을따름<07>＜ＰＡＧＥ２＞\n<15>┃　　　　┃　　　┃　　　<1D>Ｎ<15>┃　　　┃　　　<04>Ｐ<15>┃　　　┃<04>Ｐ　　Ｐ<15>┃\n<15>┃　<1D>ＫＰ　<15>┃　　　┃　　　　<15>┃　　　┃　<04>Ｎ　　<15>┃　　　┃　　　　┃\n<15>┃　　　　<15>┃　　　┃　<1D>Ｂ<04>Ｐ　<15>┃　　　┃　　　　<15>┃　　　┃　　　　┃\n<15>┃　　　　<15>┃<1B>＝<1D>Ｊ♤<15>┃　　　　┃<1B>＝<1D>６♤<15>┃　　　<04>Ｂ<15>┃<1B>＝<1D>７♧<15>┃<1D>Ｒ　　Ｒ<15>┃<1B>＝<1D>１０♧\n<15>┣━━━━┫　　　┣━━━━┫　　　┣━━━━┫　　　┣━━━━┫\n<15>┃　　　　<15>┃　　　┃<04>Ｂ　ＮＮ<15>┃　　　┃<04>Ｐ　　　<15>┃　　　┃<1D>Ｒ　　　<15>┃\n<15>┃　<1D>Ｂ<04>Ｂ　<15>┃　　　┃　　　　┃　　　┃　　　<04>Ｎ<15>┃　　　┃　<04>Ｐ　　<15>┃\n<15>┃　　　　<15>┃　　　┃　　　　┃　　　┃<1D>Ｐ　　　<15>┃　　　┃　　　<04>Ｎ<15>┃\n<15>┃　<04>Ｐ<1D>Ｐ　<15>┃<1B>＝<06>８♡<15>┃<1D>Ｂ　ＢＮ<15>┃<1B>＝<06>Ｑ♡<15>┃　　　　┃<1B>＝<06>５◆<15>┃<1D>Ｐ　Ｑ　<15>┃<1B>＝<06>Ｊ◆\n<15>┗━━━━┛　　　┗━━━━┛　　　┗━━━━┛　　　┗━━━━┛
312	24	0	sound\bullet\pshield.wav
313	240	0	<13><08>[미궁] A to Z\n\n<13><04>최상위 플레이어가 알파벳을 클릭해 문제를 선택하세요.\n\n<13><04>정답 입력  <07>@채팅 <1E>(한글 or 영어 소문자 or 숫자 / 띄어쓰기 X)\n<13><04>문제 보기 <08>Z<04>　검은 화면 <17>C　<04>ＢＧＭ <1F>INSERT
314	240	0	<13><11>[미궁] A to Z\n\n<13><04>최상위 플레이어가 알파벳을 클릭해 문제를 선택하세요.\n\n<13><04>정답 입력  <07>@채팅 <1E>(한글 or 영어 소문자 or 숫자 / 띄어쓰기 X)\n<13><04>문제 보기 <08>Z<04>　검은 화면 <17>C　<04>ＢＧＭ <1F>INSERT
315	19	0	sound\misc\buzz.wav
316	10	0	<12><03>BGM <08>off
317	9	0	<12><03>BGM <07>on
318	45	0	<12><04>지금은 BGM을 종료할 수 없습니다
319	20	0	\n\n\n\n<13><07>Correct\n\n\n\n\n\n\n
320	42	0	\n\n\n<13><04>모든　준비는　끝났다\n\n\n\n\n\n\n
321	123	0	\n\n<13><04>정확한　길을　찾는　방법을　알았다면\n\n<13><11>이제　그　끝을　향해　걸어가야　한다\n\n\n\n\n\n\n
322	123	0	\n\n<13><04>점확한　긴을　잣는　밤멈믈　알맜다연\n\n<13><11>미제　그　끌을　앙앵　검어가아　한나\n\n\n\n\n\n\n
323	22	0	sound\glue\swishin.wav
324	122	0	\n\n<13><04>저말마　№흐　∀는　밤멈믈　Θㅩ다∑\n\n<13><11>□새　⊃　끄을　앙○　머ⓞ가아　＃나\n\n\n\n\n\n\n
325	121	0	\n\n<13><04>ㆌ∥마　№＆　∀는　밤ㆄＣ　Θㅩ다∑\n\n<13><11>□＃　⊃　끄┼　Ｏ●　머ⓞ가Д　＃Ｘ\n\n\n\n\n\n\n
326	119	0	\n\n<13><04>ㆌ∥┳　№＆　∀┗　┣ㆄＣ　ΘㅩＡ∑\n\n<13><11>＃╃　─　┗┼　Ｏ※　Γⓞ┹Д　Λ┐\n\n\n\n\n\n\n
327	157	0	\n\n<13><04>　∥┳　№＆　∀┗　　ㆄＣ　ΘㅩＡ∑\n<13><04>！<11>┌　　　　　　<11>│　<04>┘\n<13><11>＃　　─　┗┼　　※　Γⓞ┹Д　Λ┐\n\n\n\n\n\n\n
328	173	0	\n\n<13><04>　∥　　　＆　　┗　　ㆄＣ　　ㅩ　∑\n<13><04>！<11>┌─<04>┌　　<11>╉　　┌　<11>┐┼　<04>┘\n<13><11>＃　　─　┗　　　　　Γ　┹　　Λ┐\n\n\n\n\n\n\n
329	174	0	\n\n<13><04>　∥　<11>│　<04>╊　　┗　　<11>┌<04>┘　　┪　┢\n<13><04><11>┬<04>┌　　<11>╉　　┌　<11>┩　　<04>┴\n<13><04>│<11>　　─　├　　　　　│　┹　　　┐\n\n\n\n\n\n\n
330	183	0	\n\n<13><04>　　　<11>│　<04>┐<11>┐　　<04>┗　　<11>┌<04>┘　　┪　\n<13><04><11>┌<04>┌　　<11>　　　┌　<11>┩　　<04>┴<04>　┠\n<13><04>┼<11>　　　　├　　　　　┲　─　　　┐\n\n\n\n\n\n\n
331	182	0	\n\n<13><11>　┌　☆　<04>┐<11>┐　　┬│　㉿<04>┘　　┪　\n<13><04><08>　<04>┌　　<08>　　　<04>┐　<11>│　　<04>┴<11>│　\n<13><04>┼<11>　　　　├　　　　　　　─　　　<04>├\n\n\n\n\n\n\n
332	185	0	\n\n<13><11>　┌　※　　ㅥ　　＠│┐　㉿┌　　　　　\n<13><04><08>　<04>┌　│<08>　　　<04><11>┌　　　<04>┴　┼\n<13><04>ㅞ<11>　　　┨　　　　　<04>│　　　　　　　<04>├\n\n\n\n\n\n\n
333	181	0	\n\n<13><11>　┌　※　　ㅥ　┌＠│┐　㉿┌　　　　　\n<13><04><11>　　│　　　　<04>　　　　<04>┴　　\n<13><04>ㅞ　　└╋　　　└　<04>│　　　　┌　　<04>├\n\n\n\n\n\n\n
334	137	0	\n\n<13><11>　┌　㏁　　ㅥ　ㆅＡ│┐　￦┌┃　　　　　\n\n<13><04>ㅞ　　└╋　　　└　<04>│　　　　┌　　<04>├\n\n\n\n\n\n\n
335	130	0	\n\n<13><11>　┌　㏁　　ㅥ　ㆅＡㅿ　─┌　　　　　\n\n<13><04>　§　└◎　　♬　　<04>│　　　　□　　<04>├\n\n\n\n\n\n\n
336	100	0	\n\n<13><11>　Ð　эЖ　　ㆅＡㅿ　┌　　　\n\n<13><04>　§　└◎　Й　<04>＃　Θ　<04>ξ　　\n\n\n\n\n\n\n
337	90	0	\n\n<13><11>　Ð　Д　　ψП　Γ　　　\n\n<13><04>　□　└┐Й　<04>＠　　Б<04>Γ　　\n\n\n\n\n\n\n
338	74	0	\n\n<13><11>　Д　　§П　ξ　　\n\n<13><04>　○　└ΔΓ　<04>Б　Θ<04>Γ　\n\n\n\n\n\n\n
339	73	0	\n\n<13><11>　Д　Г○　ㄱ　\n\n<13><04>　ㅇㅠ　Γ　<04>ㅫ　Θ<04>├　　\n\n\n\n\n\n\n
340	67	0	\n\n<13><11>Д　ｔ○　ｚ　\n\n<13><04>　유　Б　◁ㅧ　ⁿ├　\n\n\n\n\n\n\n
341	59	0	\n\n<13><11>Ａ　ｔｏ　Ｚ\n\n<13><04>융　Б　ㅎ├　ㄹ├\n\n\n\n\n\n\n
342	57	0	\n\n<13><11>Ａ　ｔｏ　Ｚ\n\n<13><04>　융　합　하　라\n\n\n\n\n\n\n
343	44	0	\n\n<13><11>Ａ ｔｏ Ｚ\n\n<13><04>융 합 하 라\n\n\n\n\n\n\n
344	33	0	\n\n<13><11>A to Z\n\n<13><04>융합하라\n\n\n\n\n\n\n
345	57	0	\n\n<13><11>[미궁] A to Z\n\n<13><04>융합하라　응용하라\n\n\n\n\n\n\n
346	24	0	sound\glue\bnetclick.wav
347	55	0	\n\n\n\n<13><04>융합하라　응용하라　지배하라\n\n\n\n\n\n\n
348	23	0	sound\glue\swishout.wav
349	0	0	
350	0	0	
351	0	0	
352	0	0	
353	0	0	
354	0	0	
355	0	0	
356	0	0	
357	0	0	
358	0	0	
359	0	0	
360	0	0	
361	0	0	
362	0	0	
363	0	0	
364	0	0	
365	0	0	
366	0	0	
367	0	0	
368	0	0	
369	0	0	
370	0	0	
371	0	0	
372	0	0	
373	0	0	
374	0	0	
375	0	0	
376	0	0	
377	0	0	
378	0	0	
379	0	0	
380	0	0	
381	0	0	
382	0	0	
383	0	0	
384	0	0	
385	0	0	
386	0	0	
387	0	0	
388	0	0	
389	0	0	
390	0	0	
391	0	0	
392	0	0	
393	0	0	
394	0	0	
395	0	0	
396	0	0	
397	0	0	
398	0	0	
399	0	0	
400	0	0	
401	0	0	
402	0	0	
403	0	0	
404	0	0	
405	0	0	
406	0	0	
407	0	0	
408	0	0	
409	0	0	
410	0	0	
411	0	0	
412	0	0	
413	0	0	
414	0	0	
415	0	0	
416	0	0	
417	0	0	
418	0	0	
419	0	0	
420	0	0	
421	0	0	
422	0	0	
423	0	0	
424	0	0	
425	0	0	
426	0	0	
427	0	0	
428	0	0	
429	0	0	
430	0	0	
431	0	0	
432	0	0	
433	0	0	
434	0	0	
435	0	0	
436	0	0	
437	0	0	
438	0	0	
439	0	0	
440	0	0	
441	0	0	
442	0	0	
443	0	0	
444	0	0	
445	0	0	
446	0	0	
447	0	0	
448	0	0	
449	0	0	
450	0	0	
451	0	0	
452	0	0	
453	0	0	
454	0	0	
455	0	0	
456	0	0	
457	0	0	
458	0	0	
459	0	0	
460	0	0	
461	0	0	
462	0	0	
463	0	0	
464	0	0	
465	0	0	
466	0	0	
467	0	0	
468	0	0	
469	0	0	
470	0	0	
471	0	0	
472	0	0	
473	0	0	
474	0	0	
475	0	0	
476	0	0	
477	0	0	
478	0	0	
479	0	0	
480	0	0	
481	0	0	
482	0	0	
483	0	0	
484	0	0	
485	0	0	
486	0	0	
487	0	0	
488	0	0	
489	0	0	
490	0	0	
491	0	0	
492	0	0	
493	0	0	
494	0	0	
495	0	0	
496	0	0	
497	0	0	
498	0	0	
499	0	0	
500	0	0	
501	0	0	
502	0	0	
503	0	0	
504	0	0	
505	0	0	
506	0	0	
507	0	0	
508	0	0	
509	0	0	
510	0	0	
511	0	0	
512	0	0	
513	0	0	
514	0	0	
515	0	0	
516	0	0	
517	0	0	
518	0	0	
519	0	0	
520	0	0	
521	0	0	
522	0	0	
523	0	0	
524	0	0	
525	0	0	
526	0	0	
527	0	0	
528	0	0	
529	0	0	
530	0	0	
531	0	0	
532	0	0	
533	0	0	
534	0	0	
535	0	0	
536	0	0	
537	0	0	
538	0	0	
539	0	0	
540	0	0	
541	0	0	
542	0	0	
543	0	0	
544	0	0	
545	0	0	
546	0	0	
547	0	0	
548	0	0	
549	0	0	
550	0	0	
551	0	0	
552	0	0	
553	0	0	
554	0	0	
555	0	0	
556	0	0	
557	0	0	
558	0	0	
559	0	0	
560	0	0	
561	0	0	
562	0	0	
563	0	0	
564	0	0	
565	0	0	
566	0	0	
567	0	0	
568	0	0	
569	0	0	
570	0	0	
571	0	0	
572	0	0	
573	0	0	
574	0	0	
575	0	0	
576	0	0	
577	0	0	
578	0	0	
579	0	0	
580	0	0	
581	0	0	
582	0	0	
583	0	0	
584	0	0	
585	0	0	
586	0	0	
587	0	0	
588	0	0	
589	0	0	
590	0	0	
591	0	0	
592	0	0	
593	0	0	
594	0	0	
595	0	0	
596	0	0	
597	0	0	
598	0	0	
599	0	0	
600	0	0	
601	0	0	
602	0	0	
603	0	0	
604	0	0	
605	0	0	
606	0	0	
607	0	0	
608	0	0	
609	0	0	
610	0	0	
611	0	0	
612	0	0	
613	0	0	
614	0	0	
615	0	0	
616	0	0	
617	0	0	
618	0	0	
619	0	0	
620	0	0	
621	0	0	
622	0	0	
623	0	0	
624	0	0	
625	0	0	
626	0	0	
627	0	0	
628	0	0	
629	0	0	
630	0	0	
631	0	0	
632	0	0	
633	0	0	
634	0	0	
635	0	0	
636	0	0	
637	0	0	
638	0	0	
639	0	0	
640	0	0	
641	0	0	
642	0	0	
643	0	0	
644	0	0	
645	0	0	
646	0	0	
647	0	0	
648	0	0	
649	0	0	
650	0	0	
651	0	0	
652	0	0	
653	0	0	
654	0	0	
655	0	0	
656	0	0	
657	0	0	
658	0	0	
659	0	0	
660	0	0	
661	0	0	
662	0	0	
663	0	0	
664	0	0	
665	0	0	
666	0	0	
667	0	0	
668	0	0	
669	0	0	
670	0	0	
671	0	0	
672	0	0	
673	0	0	
674	0	0	
675	0	0	
676	0	0	
677	0	0	
678	0	0	
679	0	0	
680	0	0	
681	0	0	
682	0	0	
683	0	0	
684	0	0	
685	0	0	
686	0	0	
687	0	0	
688	0	0	
689	0	0	
690	0	0	
691	0	0	
692	0	0	
693	0	0	
694	0	0	
695	0	0	
696	0	0	
697	0	0	
698	0	0	
699	0	0	
700	0	0	
701	0	0	
702	0	0	
703	0	0	
704	0	0	
705	0	0	
706	0	0	
707	0	0	
708	0	0	
709	0	0	
710	0	0	
711	0	0	
712	0	0	
713	0	0	
714	0	0	
715	0	0	
716	0	0	
717	0	0	
718	0	0	
719	0	0	
720	0	0	
721	0	0	
722	0	0	
723	0	0	
724	0	0	
725	0	0	
726	0	0	
727	0	0	
728	0	0	
729	0	0	
730	0	0	
731	0	0	
732	0	0	
733	0	0	
734	0	0	
735	0	0	
736	0	0	
737	0	0	
738	0	0	
739	0	0	
740	0	0	
741	0	0	
742	0	0	
743	0	0	
744	0	0	
745	0	0	
746	0	0	
747	0	0	
748	0	0	
749	0	0	
750	0	0	
751	0	0	
752	0	0	
753	0	0	
754	0	0	
755	0	0	
756	0	0	
757	0	0	
758	0	0	
759	0	0	
760	0	0	
761	0	0	
762	0	0	
763	0	0	
764	0	0	
765	0	0	
766	0	0	
767	0	0	
768	0	0	
769	0	0	
770	0	0	
771	0	0	
772	0	0	
773	0	0	
774	0	0	
775	0	0	
776	0	0	
777	0	0	
778	0	0	
779	0	0	
780	0	0	
781	0	0	
782	0	0	
783	0	0	
784	0	0	
785	0	0	
786	0	0	
787	0	0	
788	0	0	
789	0	0	
790	0	0	
791	0	0	
792	0	0	
793	0	0	
794	0	0	
795	0	0	
796	0	0	
797	0	0	
798	0	0	
799	0	0	
800	0	0	
801	0	0	
802	0	0	
803	0	0	
804	0	0	
805	0	0	
806	0	0	
807	0	0	
808	0	0	
809	0	0	
810	0	0	
811	0	0	
812	0	0	
813	0	0	
814	0	0	
815	0	0	
816	0	0	
817	0	0	
818	0	0	
819	0	0	
820	0	0	
821	0	0	
822	0	0	
823	0	0	
824	0	0	
825	0	0	
826	0	0	
827	0	0	
828	0	0	
829	0	0	
830	0	0	
831	0	0	
832	0	0	
833	0	0	
834	0	0	
835	0	0	
836	0	0	
837	0	0	
838	0	0	
839	0	0	
840	0	0	
841	0	0	
842	0	0	
843	0	0	
844	0	0	
845	0	0	
846	0	0	
847	0	0	
848	0	0	
849	0	0	
850	0	0	
851	0	0	
852	0	0	
853	0	0	
854	0	0	
855	0	0	
856	0	0	
857	0	0	
858	0	0	
859	0	0	
860	0	0	
861	0	0	
862	0	0	
863	0	0	
864	0	0	
865	0	0	
866	0	0	
867	0	0	
868	0	0	
869	0	0	
870	0	0	
871	0	0	
872	0	0	
873	0	0	
874	0	0	
875	0	0	
876	0	0	
877	0	0	
878	0	0	
879	0	0	
880	0	0	
881	0	0	
882	0	0	
883	0	0	
884	0	0	
885	0	0	
886	0	0	
887	0	0	
888	0	0	
889	0	0	
890	0	0	
891	0	0	
892	0	0	
893	0	0	
894	0	0	
895	0	0	
896	0	0	
897	0	0	
898	0	0	
899	0	0	
900	0	0	
901	0	0	
902	0	0	
903	0	0	
904	0	0	
905	0	0	
906	0	0	
907	0	0	
908	0	0	
909	0	0	
910	0	0	
911	0	0	
912	0	0	
913	0	0	
914	0	0	
915	0	0	
916	0	0	
917	0	0	
918	0	0	
919	0	0	
920	0	0	
921	0	0	
922	0	0	
923	0	0	
924	0	0	
925	0	0	
926	0	0	
927	0	0	
928	0	0	
929	0	0	
930	0	0	
931	0	0	
932	0	0	
933	0	0	
934	0	0	
935	0	0	
936	0	0	
937	0	0	
938	0	0	
939	0	0	
940	0	0	
941	0	0	
942	0	0	
943	0	0	
944	0	0	
945	0	0	
946	0	0	
947	0	0	
948	0	0	
949	0	0	
950	0	0	
951	0	0	
952	0	0	
953	0	0	
954	0	0	
955	0	0	
956	0	0	
957	0	0	
958	0	0	
959	0	0	
960	0	0	
961	0	0	
962	0	0	
963	0	0	
964	0	0	
965	0	0	
966	0	0	
967	0	0	
968	0	0	
969	0	0	
970	0	0	
971	0	0	
972	0	0	
973	0	0	
974	0	0	
975	0	0	
976	0	0	
977	0	0	
978	0	0	
979	0	0	
980	0	0	
981	0	0	
982	0	0	
983	0	0	
984	0	0	
985	0	0	
986	0	0	
987	0	0	
988	0	0	
989	0	0	
990	0	0	
991	0	0	
992	0	0	
993	0	0	
994	0	0	
995	0	0	
996	0	0	
997	0	0	
998	0	0	
999	0	0	
1000	0	0	
1001	0	0	
1002	0	0	
1003	0	0	
1004	0	0	
1005	0	0	
1006	0	0	
1007	0	0	
1008	0	0	
1009	0	0	
1010	0	0	
1011	0	0	
1012	0	0	
1013	0	0	
1014	0	0	
1015	0	0	
1016	0	0	
1017	0	0	
1018	0	0	
1019	0	0	
1020	0	0	
1021	0	0	
1022	0	0	
1023	0	0	
1024	0	0	
1025	1023	0	\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r
1026	1024	0	\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r
